レース	馬番	馬名	前半3F	向正面	出自
8	7	リワードパシオン	39.1	外2	実測(旧)
8	8	フランフィズ	40.5	外3	実測(旧)
8	9	オブリマイラブ	38.9	内	実測(旧)
9	1	デシジョン	41.0	内	実測(旧)
9	2	アムレートゥム	41.2	外3	実測(旧)
9	3	スカイライト	40.5	外2	実測(旧)
9	4	エブリワンブラック	41.9	外2	実測(旧)
9	5	ブルーシンフォニー	40.8	外3	実測(旧)
9	6	マジックセブン	42.0	外3	実測(旧)
9	7	カルテメトレス	41.1	内	実測(旧)
9	8	カツベンケイ	42.4	外3	実測(旧)
9	9	ダノンウィルヘルム	41.6	内	実測(旧)
10	1	フォードテソーロ	38.9	外3	実測(旧)
10	2	ネオブレイブ	39.1	外3	実測(旧)
10	3	グラティアスグー	38.8	外2	実測(旧)
10	4	ミシェラドラータ	39.1	外3	実測(旧)
10	5	トゥルーバローズ	37.7	外3	実測(旧)
10	6	エイシングラス	39.9	外3	実測(旧)
10	7	ダノンダンサー	38.6	内	実測(旧)
10	8	ティアップエックス	40.1	外3	実測(旧)
10	9	サンライズグリット	39.6	外3	実測(旧)
10	10	ロイズピーク	37.7	内	実測(旧)
10	11	エスケンドリーム	37.8	内	実測(旧)
11	1	チュウオーハーン	39.4	内	実測(旧)
11	2	アクロポリス	39.9	外3	実測(旧)
11	3	フェレスアダマス	38.7	内	実測(旧)
11	4	レゲエパンチ	40.1	外2	実測(旧)
11	5	メルヘンライズ	38.9	内	実測(旧)
11	6	アンダーザスター	39.7		実測(旧)
11	7	インテンスフレイム	39.8	外3	実測(旧)
11	8	チョットヤバイヨネ	39.3	外3	実測(旧)
11	9	アンヘルカイド	39.4	外3	実測(旧)
11	10	エスケーダンディ	39.5	外3	実測(旧)
11	11	チャンピオンフジ	40.1	外3	実測(旧)
11	12	フロスティクォーツ	37.8		実測(旧)
